,company_name,tic,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses
76,AMCAST INDUSTRIAL CORP,AICOQ,181.919,480.386,498.962,147.273,32.999,22.278,55.277,111.693,77.512,126.926,4.347,85.387,85.041,610.655,100.872,324.432,610.655,555.378
77,AMCAST INDUSTRIAL CORP,AICOQ,151.428,458.69,449.608,170.296,33.902,-4.816,29.086,79.765,58.193000000000005,132.74,-37.131,41.5,64.408,529.373,71.618,343.17800000000005,529.373,500.287
78,AMCAST INDUSTRIAL CORP,AICOQ,146.916,450.21,490.474,178.64700000000002,36.304,-6.134,30.17,85.686,51.983,136.408,-21.085,15.755,70.941,576.16,27.7856,358.865,576.16,545.99
79,AMCAST INDUSTRIAL CORP,AICOQ,70.018,230.324,349.167,175.18400000000003,24.162,13.271,37.433,74.753,19.004,54.886,-109.681,-119.894,39.979,423.92,13.3995,272.259,423.92,386.487
8,AMERICAN AIRLINES GROUP INC,AAL,7229.0,28571.0,18026.0,10093.0,1064.0,1029.0,2093.0,4870.0,601.0,8483.0,504.0,-720.0,1027.0,22896.0,3499.0539,25914.0,22896.0,20803.0
9,AMERICAN AIRLINES GROUP INC,AAL,5935.0,25175.0,20232.0,9001.0,1083.0,-573.0,510.0,3534.0,525.0,9374.0,-2071.0,-6638.0,811.0,23766.0,2976.3858,28110.0,23766.0,23256.0
10,AMERICAN AIRLINES GROUP INC,AAL,6642.0,25438.0,16935.0,10583.0,1007.0,-745.0,262.0,2982.0,557.0,7728.0,-1468.0,-7860.0,768.0,19917.0,2571.1835,28927.0,19917.0,19655.0
11,AMERICAN AIRLINES GROUP INC,AAL,6838.0,25088.0,18138.0,9253.0,995.0,308.0,1303.0,4032.0,594.0,8780.0,-471.0,-8362.0,738.0,22170.0,2597.5755,29033.0,22170.0,20867.0
3976,AMPEX CORP/DE  -CL A,AMPXQ,27.834,32.619,23.503,30.275,0.8,59.434,60.234,77.94800000000001,5.187,18.655,46.362,-553.991,2.602,101.451,145.8735,132.048,101.451,41.217
3977,AMPEX CORP/DE  -CL A,AMPXQ,25.114,26.702,23.309,25.725,0.5,9.2,9.7,29.845,5.862,14.737,6.727,-569.173,3.826,53.154,77.2781,141.048,53.154,43.45399999999999
3978,AMPEX CORP/DE  -CL A,AMPXQ,25.622,26.917,20.971,34.227,0.432,-3.657,-3.225,14.95,6.3660000000000005,16.375,-3.948,-559.678,5.505,35.921,79.6088,131.32,35.921,39.146
3979,AMPEX CORP/DE  -CL A,AMPXQ,25.578000000000003,26.467,14.981,0.0,0.478,5.718,6.196000000000001,26.495,6.102,65.09899999999999,0.904,-562.89,8.173,41.476000000000006,11.8505,133.602,41.476000000000006,35.28
6884,ANGIOTECH PHARMACEUTICALS,ANPM,160.685,1150.108,109.665,575.0,37.365,4.305,41.67,180.608,33.647,62.94,-65.94,-60.215,22.678,290.273,296.0575,708.0360000000002,290.273,248.603
6885,ANGIOTECH PHARMACEUTICALS,ANPM,112.972,385.197,111.015,575.0,38.171,-5.2010000000000005,32.97,172.257,38.594,61.415,-741.176,-804.7189999999999,25.524,283.272,22.1317,685.07,283.272,250.302
6886,ANGIOTECH PHARMACEUTICALS,ANPM,129.69799999999998,370.059,109.611,575.0,37.026,32.361,69.387,170.067,35.541,63.18600000000001,-22.868,-819.716,29.257,279.678,105.5711,683.346,279.678,210.291
6887,ANGIOTECH PHARMACEUTICALS,ANPM,121.124,305.998,104.685,0.0,37.625,-8.597999999999999,29.027,141.84,34.631,639.863,-66.811,-892.299,34.163000000000004,246.525,27.2576,690.074,246.525,217.498
2580,ARLINGTON HOSPITALITY INC,HOST,9.688,115.174,58.5,70.087,4.676,5.559,10.235,18.653,1.079,14.848,0.755,6.308,2.862,77.153,10.3622,95.65,77.153,66.918
2581,ARLINGTON HOSPITALITY INC,HOST,10.163,119.934,60.871,72.204,5.517,2.533,8.05,15.66,1.479,19.159,-1.71,4.598,3.739,76.531,17.172,102.23,76.531,68.48100000000001
2582,ARLINGTON HOSPITALITY INC,HOST,47.174,99.713,58.842,26.513,3.602,2.62,6.222,13.675,1.232,49.721,-5.619,-1.021,2.41,72.517,18.7812,87.596,72.517,66.295
2583,ARLINGTON HOSPITALITY INC,HOST,46.463,103.362,52.957,37.688,2.334,0.565,2.899,10.485,0.467,52.795,-5.6370000000000005,-6.658,1.51,63.442,14.8184,96.609,63.442,60.543
7452,ASCENDIA BRANDS INC,ASCBQ,1.993,2.705,0.22,0.0,0.038,-1.155,-1.117,1.357,0.033,1.117,-1.289,-1.611,0.889,1.577,13.6511,2.662,1.577,2.694
7453,ASCENDIA BRANDS INC,ASCBQ,6.638999999999999,7.188,0.094,0.0,0.047,-2.76,-2.713,1.42,0.018,1.122,-3.622,-5.233,0.853,1.514,67.9672,2.577,1.514,4.227
7454,ASCENDIA BRANDS INC,ASCBQ,27.083,102.946,72.431,80.0,3.077,-10.305,-7.228,7.131,16.269000000000002,13.11,-48.913,-48.407,8.259,79.562,46.3659,94.077,79.562,86.79
7455,ASCENDIA BRANDS INC,ASCBQ,48.658,216.895,79.577,271.317,4.9,-10.688,-5.787999999999999,20.065,28.633000000000003,22.048,-103.603,-152.003,10.961,99.642,67.6366,294.033,99.642,105.43
4396,ASYST TECHNOLOGIES INC,ASYTQ,358.60900000000004,483.774,483.929,88.75,27.237,-11.173,16.064,129.058,33.515,222.927,-17.542,-358.77,189.943,612.987,228.8662,329.996,612.987,596.923
4397,ASYST TECHNOLOGIES INC,ASYTQ,311.42900000000003,415.294,292.175,87.16799999999999,22.39,32.24,54.63,167.046,33.219,159.833,-0.104,-384.424,141.453,459.221,504.4894,261.094,459.221,404.591
4398,ASYST TECHNOLOGIES INC,ASYTQ,305.275,465.686,324.98,86.412,29.617,17.586,47.203,167.493,51.797,255.78,-0.038,-386.943,125.889,492.473,346.6282,370.875,492.473,445.27
4399,ASYST TECHNOLOGIES INC,ASYTQ,273.776,445.653,310.54,112.667,24.74,-11.402,13.338,146.687,39.407,220.991,-13.743,-402.6830000000001,125.877,457.227,175.1575,357.9190000000001,457.227,443.889
5436,ATARI INC,ATAR.,104.153,190.039,214.64,0.0,7.275,15.466,22.741,180.525,25.209,68.502,5.692,-617.336,50.511,395.165,383.2954,69.372,395.165,372.424
5437,ATARI INC,ATAR.,66.078,143.67,137.582,0.0,8.53,-65.945,-57.415,81.079,21.361,69.789,-68.986,-686.301,18.905,218.661,86.2502,70.458,218.661,276.076
5438,ATARI INC,ATAR.,35.592,42.819,72.62899999999999,0.012,5.186,-29.52,-24.334,49.656000000000006,8.843,34.379,-69.711,-758.7810000000001,9.483,122.285,44.6122,39.725,122.285,146.619
5439,ATARI INC,ATAR.,25.076,33.433,40.989,0.0,3.781,-13.321,-9.54,39.142,4.276,37.872,-23.646,-782.472,2.651,80.131,19.5525,53.845,80.131,89.671
2676,ATLANTIS PLASTICS INC,ATPL,70.553,182.86,230.398,66.71300000000001,11.76,18.545,30.305,58.7,23.305,44.696000000000005,8.24,47.84,37.661,289.098,92.2988,124.455,289.098,258.793
2677,ATLANTIS PLASTICS INC,ATPL,92.957,213.294,279.994,80.79,11.34,23.759,35.099000000000004,67.808,38.186,48.003,11.515,59.355,45.982,347.802,138.5552,141.017,347.802,312.703
2678,ATLANTIS PLASTICS INC,ATPL,110.127,238.912,347.376,197.195,11.8,30.074,41.874,76.95,41.667,50.27,6.671,-19.884,57.075,424.326,59.856,258.795,424.326,382.452
2679,ATLANTIS PLASTICS INC,ATPL,94.644,226.888,358.529,205.01,12.691,14.893,27.584,60.138000000000005,36.999,33.338,-4.146,-24.584,48.999,418.667,26.9146,251.081,418.667,391.083
8800,ATP OIL & GAS CORP,ATPAQ,375.378,2275.61,216.255,1356.13,275.289,51.578,326.867,368.568,0.0,338.91900000000004,121.705,-83.11,93.915,584.823,210.0326,1959.261,584.823,257.956
8801,ATP OIL & GAS CORP,ATPAQ,285.908,2803.147,129.555,1199.847,168.528,-37.868,130.66,168.935,0.0,312.302,-48.961000000000006,-114.804,52.551,298.49,926.4121,2067.618,298.49,167.83
8802,ATP OIL & GAS CORP,ATPAQ,313.98900000000003,3290.1020000000003,189.811,1857.784,245.313,-43.195,202.118,248.186,0.0,420.128,-337.54900000000004,-457.893,92.737,437.997,858.2263,2897.265,437.997,235.879
8803,ATP OIL & GAS CORP,ATPAQ,187.143,3388.7740000000003,176.44099999999997,1976.157,320.89,145.384,466.274,510.767,0.0,534.615,-191.899,-655.1569999999999,70.628,687.2080000000001,382.4182,3106.565,687.2080000000001,220.93400000000003
2988,AURA SYSTEMS INC,AUSI,6.615,28.762,0.413,6.982,5.867999999999999,-18.455,-12.587,2.7030000000000003,5.007,9.127,-24.937,-287.68,0.236,3.116,143.4453,16.109,3.116,15.703
2989,AURA SYSTEMS INC,AUSI,2.366,23.768,10.936,0.04,0.967,-10.799,-9.832,-9.832,1.414,17.992,-16.141,-303.821,0.621,1.104,40.0758,18.032,1.104,10.936
2990,AURA SYSTEMS INC,AUSI,1.834,17.761,0.107,4.872,0.828,-6.297999999999999,-5.47,1.757,0.81,15.845,-13.585,-317.406,0.682,1.864,28.01,20.717,1.864,7.334
2991,AURA SYSTEMS INC,AUSI,2.197,13.306,3.18,0.0,0.482,-10.505999999999998,-10.024,-0.655,0.8029999999999999,36.535,-28.275,-345.857,1.118,2.525,14.0504,36.535,2.525,12.549
5404,AURORA OIL & GAS CORP,AOGSQ,19.256,116.822,2.077,42.795,1.155,0.518,1.673,5.109,0.0,13.832,-0.516,-2.66,7.035,7.186,279.3734,60.136,7.186,5.513
5405,AURORA OIL & GAS CORP,AOGSQ,14.464,212.387,8.215,53.206,4.69,2.7110000000000003,7.401,14.681,0.0,18.118,-1.945,0.612,7.504,22.896,325.5357,72.656,22.896,15.495
5406,AURORA OIL & GAS CORP,AOGSQ,11.327,254.672,10.585,109.115,6.242000000000001,3.051,9.293,17.322,0.0,8.581,-4.422,-9.416,5.888,27.907,157.74200000000002,122.416,27.907,18.614
5407,AURORA OIL & GAS CORP,AOGSQ,15.416,160.201,92.903,3.05,6.685,-79.051,-72.366,-63.94,0.0,127.313,-107.365,-116.396,3.2960000000000003,28.963,7.1265,132.578,28.963,101.329
8632,AVAYA INC,5933B,2569.0,4057.0,2366.0,953.0,201.0,69.0,270.0,1972.0,406.0,1168.0,-88.0,-1949.0,710.0,4338.0,4562.2604,3857.0,4338.0,4068.0
8633,AVAYA INC,5933B,2724.0,4159.0,2011.0,294.0,119.0,310.0,429.0,2046.0,239.0,1423.0,296.0,-1803.0,696.0,4057.0,6354.2423,3365.0,4057.0,3628.0
8634,AVAYA INC,5933B,2171.0,5219.0,2369.0,25.0,236.0,334.0,570.0,2533.0,288.0,1319.0,921.0,-936.0,862.0,4902.0,4852.5566,3258.0,4902.0,4332.0
8635,AVAYA INC,5933B,2359.0,5200.0,2607.0,9.0,227.0,353.0,580.0,2541.0,285.0,1387.0,201.0,-550.0,871.0,5148.0,5167.9399,3114.0,5148.0,4568.0
5044,AZZURRA HOLDING CORP,WVWCQ,24.229,35.723,27.02,24.488000000000003,6.903,-35.494,-28.591,6.002999999999999,13.639,26.585,-54.306,-349.106,5.561,33.023,6.5432,51.073,33.023,61.614
5045,AZZURRA HOLDING CORP,WVWCQ,18.5,34.565,16.714000000000002,0.006,3.89,-15.026,-11.136,4.127,5.257999999999999,20.575,-12.886,-363.379,4.801,20.841,29.5345,20.581,20.841,31.977
5046,AZZURRA HOLDING CORP,WVWCQ,11.349,25.423,17.230999999999998,1.743,1.489,-10.845,-9.356,6.944,4.722,10.066,-3.32,-368.883,2.8280000000000003,24.175,6.2789,11.809,24.175,33.531
5047,AZZURRA HOLDING CORP,WVWCQ,2.176,15.038,7.935,1.544,0.55,-6.296,-5.746,3.872,0.1969999999999999,9.286,-12.582,-383.835,1.152,11.807,2.8772,10.83,11.807,17.553
9024,BAKERS FOOTWEAR GROUP INC,BKRSQ,23.512,58.508,125.329,0.0,7.781000000000001,-8.82,-1.039,58.333,20.976,38.284,-14.996,-28.058000000000003,1.3730000000000002,183.662,2.8224,48.059,183.662,184.701
9025,BAKERS FOOTWEAR GROUP INC,BKRSQ,23.01,48.618,125.464,0.0,6.5360000000000005,-3.387,3.149,59.905,20.233,37.295,-9.082,-37.14,1.3869999999999998,185.36900000000003,8.1213,46.478,185.36900000000003,182.22
9026,BAKERS FOOTWEAR GROUP INC,BKRSQ,28.514,48.006,130.341,8.123,5.712999999999999,-6.045,-0.332,55.285,25.912,37.222,-9.292,-46.432,1.485,185.626,8.7676,53.993,185.626,185.958
9027,BAKERS FOOTWEAR GROUP INC,BKRSQ,26.822,41.711000000000006,133.645,8.185,5.104,-11.165,-6.061,51.45,24.398000000000003,42.598,-10.957,-57.389,1.151,185.095,5.7635,58.325,185.095,191.156
2720,BALLY TOTAL FITNESS HLDG CP,BFTH,312.66700000000003,1453.28,803.6,705.63,77.531,53.23,130.761,225.753,13.852,596.813,-646.045,-793.3639999999999,258.55,1029.353,238.252,1611.589,1029.353,898.592
2721,BALLY TOTAL FITNESS HLDG CP,BFTH,49.887,499.569,787.237,737.432,69.779,53.393,123.172,260.751,9.308,509.396,-30.256,-2108.788,0.0,1047.988,144.2151,1973.845,1047.988,924.816
2722,BALLY TOTAL FITNESS HLDG CP,BFTH,56.187,480.094,778.941,756.304,62.571000000000005,79.72399999999999,142.295,292.092,9.16,476.194,-9.614,-2115.998,0.0,1071.033,241.7988,1943.78,1071.033,928.738
2723,BALLY TOTAL FITNESS HLDG CP,BFTH,76.333,396.771,704.184,247.43400000000003,54.209,147.053,201.262,354.867,6.647,959.798,43.067,-2080.838,0.0,1059.0510000000002,101.1532,1797.193,1059.0510000000002,857.789
7820,BB LIQUIDATING INC,BLIAQ,1565.6,3137.2,1790.0,899.5,901.9,85.9,987.8,3732.2,343.9,1395.3,50.5,-4780.8,133.8,5522.2,973.317,2394.8,5522.2,4534.4
7821,BB LIQUIDATING INC,BLIAQ,1319.2,2733.6,1937.3,703.0,926.2,-34.4,891.8,3580.1,343.9,1288.5,-73.8,-4871.4,113.1,5517.4,720.36,2077.9,5517.4,4625.6
7822,BB LIQUIDATING INC,BLIAQ,1258.6,2154.5,1883.6,611.3,834.0,148.3,982.3,3404.3,432.8,1253.4,-374.1,-5316.0,117.1,5287.9,198.882,1940.2,5287.9,4305.6
7823,BB LIQUIDATING INC,BLIAQ,1060.0,1538.3,1364.4,855.9,663.9,18.3,682.2,2698.0,298.5,934.8,-558.2,-5839.2,79.4,4062.4,124.488,1852.6,4062.4,3380.2
8804,BEARINGPOINT INC,BGPTQ,1270.217,1972.426,2962.1220000000003,668.367,72.81,-365.56,-292.75,426.778,0.0,1041.497,-721.643,-1266.108,798.419,3388.9,1584.0887,2017.998,3388.9,3681.65
8805,BEARINGPOINT INC,BGPTQ,1203.986,1939.24,2823.3540000000003,671.49,75.568,-169.648,-94.08,620.649,0.0,1037.611,-213.44,-1451.342,704.409,3444.003,1586.5448,2116.541,3444.003,3538.083
8806,BEARINGPOINT INC,BGPTQ,1238.84,1981.404,2925.666,970.943,63.472,-211.923,-148.451,529.896,0.0,911.892,-362.723,-1871.721,684.179,3455.562,608.8915,2450.693,3455.562,3604.013
8807,BEARINGPOINT INC,BGPTQ,967.259,1654.915,2471.6620000000003,772.919,45.915,146.66899999999998,192.584,725.3789999999999,0.0,865.0110000000001,-32.072,-1897.353,534.751,3197.041,5.9643,2201.146,3197.041,3004.4570000000003
9504,BIONOVO INC,BNVIQ,14.493,22.504,16.475,0.545,1.038,-17.28,-16.242,-16.242,0.0,2.327,-16.7,-39.426,0.126,0.233,14.509,2.872,0.233,16.475
9505,BIONOVO INC,BNVIQ,16.56,24.149,15.052,0.217,1.5,-16.264,-14.764,-14.764,0.0,2.036,-16.364,-55.819,0.251,0.288,51.1253,2.253,0.288,15.052
9506,BIONOVO INC,BNVIQ,4.056,12.982,16.468,0.917,1.7,-17.555,-15.855,-15.855,0.0,5.464,-17.732,-73.546,0.049,0.613,27.4736,6.381,0.613,16.468
9507,BIONOVO INC,BNVIQ,4.7410000000000005,18.458,21.095,0.114,2.8,-23.63,-20.83,-20.83,0.0,7.341,-13.699000000000002,-87.245,0.005,0.265,12.6794,7.455,0.265,21.095
7784,BIOPURE CORP,BPURQ,15.575,42.435,7.794,0.0,4.113,-26.222,-22.109,-5.684,3.449,4.052,-28.671,-499.009,0.144,2.11,24.359,5.301,2.11,24.219
7785,BIOPURE CORP,BPURQ,10.621,33.832,8.224,0.0,3.77,-26.927,-23.157,-6.509,2.85,4.216,-26.454,-525.4630000000001,0.08,1.715,39.9857,5.29,1.715,24.872
7786,BIOPURE CORP,BPURQ,5.252999999999999,14.25,8.718,0.0,2.9360000000000004,-25.508000000000003,-22.572,-6.162000000000001,2.119,3.3680000000000003,-36.282,-561.866,0.059,2.556,16.8108,4.586,2.556,25.128
7787,BIOPURE CORP,BPURQ,4.256,9.977,7.213999999999999,0.0,1.767,-19.188,-17.421,-4.086,1.995,2.412,-20.282,-582.196,0.426,3.128,9.1331,3.589,3.128,20.549
1864,BOMBAY CO INC,BBAO,190.539,264.933,408.105,0.0,13.217,16.667,29.884,188.33,138.908,55.32899999999999,9.951,86.434,0.0,596.435,266.0575,73.546,596.435,566.5509999999999
1865,BOMBAY CO INC,BBAO,180.892,284.173,411.955,0.0,16.605999999999998,-18.132,-1.526,164.132,144.702,67.05,-12.205,74.681,0.0,576.087,211.0332,102.242,576.087,577.613
1866,BOMBAY CO INC,BBAO,147.58,238.741,418.931,0.0,16.180999999999997,-37.082,-20.901,146.143,128.719,64.028,-46.731,25.746,0.0,565.0740000000001,118.7781,103.004,565.0740000000001,585.975
1867,BOMBAY CO INC,BBAO,161.60399999999998,238.117,409.549,0.0,15.875,-46.96,-31.085,126.776,138.148,113.909,-52.781000000000006,-27.478,0.0,536.325,40.444,153.928,536.325,567.41
7532,BOYDS COLLECTION LTD,BOYD,54.154,244.502,61.699,126.189,1.4,61.916,63.316,91.77,10.634,21.801,35.811,164.57,20.327,153.469,399.843,148.12,153.469,90.153
7533,BOYDS COLLECTION LTD,BOYD,54.043,239.353,46.651,97.689,1.597,55.236,56.833,84.685,12.39,13.738,31.424,195.96,13.705,131.336,393.0882,111.553,131.336,74.503
7534,BOYDS COLLECTION LTD,BOYD,49.347,222.954,42.56399999999999,62.392,1.991,28.775,30.766,70.47800000000001,13.057,22.592,10.863,206.629,10.138,113.042,250.767,84.984,113.042,82.27600000000001
7535,BOYDS COLLECTION LTD,BOYD,45.402,229.56,41.606,75.142,1.852,15.331,17.183,62.112,16.128,11.172,5.439,211.905,8.581,103.718,259.6176,86.314,103.718,86.535
9104,BROOKE CORP,BXXXQ,94.073,108.33,86.178,37.39,2.504,13.184,15.688,15.688,0.0,63.342,6.694,0.544,55.526,101.866,226.6691,100.994,101.866,86.178
9105,BROOKE CORP,BXXXQ,117.919,135.002,122.177,33.265,2.432,20.809,23.241,23.241,0.0,56.665,9.705,3.497,59.395,145.418,174.8382,93.541,145.418,122.177
9106,BROOKE CORP,BXXXQ,285.972,323.389,150.141,55.79,2.411,27.143,29.554,29.554,0.0,196.607,10.742,4.371,193.332,179.695,144.371,261.397,179.695,150.141
9107,BROOKE CORP,BXXXQ,360.572,422.377,193.053,61.012,4.5360000000000005,16.428,20.964,20.964,0.0,236.046,1.595,-3.51,211.595,214.017,95.8765,305.83,214.017,193.053
2532,BUTLER INTERNATIONAL INC,BUTLQ,41.721,98.566,172.497,54.298,2.637,-1.073,1.564,36.486,0.08,24.246,-15.358,-75.368,31.474,208.983,17.0509,81.48899999999998,208.983,207.419
2533,BUTLER INTERNATIONAL INC,BUTLQ,46.95399999999999,104.233,207.971,56.831,1.915,8.754,10.669,43.354,0.075,26.034,5.8420000000000005,-76.742,36.195,251.325,60.6859,88.236,251.325,240.656
2534,BUTLER INTERNATIONAL INC,BUTLQ,59.578,118.06,235.796,56.486,1.506,11.124,12.63,51.482,0.074,36.361,3.835,-74.096,53.246,287.278,39.4362,97.932,287.278,274.648
2535,BUTLER INTERNATIONAL INC,BUTLQ,56.114,116.455,264.46,63.517,1.625,10.491,12.116,57.56399999999999,0.0,25.212,-0.471,-74.946,50.357,322.024,24.5655,94.25,322.024,309.908
348,CAGLE'S INC  -CL A,CAGAQ,46.42,91.974,264.695,20.924,3.782,0.135,3.917,18.954,30.728,26.223000000000003,-0.773,36.586,14.015,283.649,28.6836,47.147,283.649,279.732
349,CAGLE'S INC  -CL A,CAGAQ,42.798,91.152,289.153,29.049,4.063,-15.677,-11.614,3.432,27.181,30.119,-11.494000000000002,23.8,14.17,292.585,8.1148,59.168,292.585,304.199
350,CAGLE'S INC  -CL A,CAGAQ,44.011,87.619,281.403,25.033,4.492,5.309,9.801,25.688,26.065,27.251,2.537,27.199,15.769,307.091,27.7883,52.284,307.091,297.29
351,CAGLE'S INC  -CL A,CAGAQ,49.549,90.313,288.267,16.28,5.175,0.758,5.933,21.831,31.99,39.264,-0.5660000000000001,26.633000000000003,15.882,310.098,28.6654,55.544,310.098,304.165
6064,CALPINE CORP,8356B,4007.702,21309.295,5920.214,12947.441,338.244,1129.527,1467.771,1661.001,78.862,3228.838,648.105,969.426,966.08,7581.215,5155.5206,18251.337,7581.215,6113.444
6065,CALPINE CORP,8356B,2236.03,23226.992,5981.494000000001,13586.278,459.465,701.8839999999999,1161.349,1476.405,106.536,3567.131,118.618,1049.03,747.0039999999999,7457.899,1241.4602,19189.875,7457.899,6296.55
6066,CALPINE CORP,8356B,3476.7540000000004,27303.932,7498.925999999999,17328.181,583.9119999999999,491.844,1075.756,1353.313,139.654,2515.403,282.022,1625.1029999999998,988.947,8852.239,1996.1981,22271.787,8852.239,7776.483
6067,CALPINE CORP,8356B,3563.565,27216.088,8300.595,16940.808999999997,574.2,72.941,647.141,929.293,179.395,3285.3920000000003,-242.461,1435.559,1097.157,9229.888,2113.8455,22234.97,9229.888,8582.747
2012,CANARGO ENERGY CORP,CANRQ,31.037,105.16,5.215,0.8320000000000001,2.881,-4.4510000000000005,-1.57,4.36,0.254,7.085,-4.757,-104.866,2.526,9.575,210.829,8.339,9.575,11.145
2013,CANARGO ENERGY CORP,CANRQ,28.153,147.44799999999998,3.739,25.0,3.276,-11.008,-7.732,3.843,0.8859999999999999,13.076,-12.335,-117.202,0.415,7.582000000000001,282.6855,39.6,7.582000000000001,15.314
2014,CANARGO ENERGY CORP,CANRQ,24.329,136.485,41.514,40.348,3.832,-53.637,-49.805,-34.986999999999995,0.452,12.701,-60.541,-177.74200000000002,0.509,6.527,384.1765,54.997,6.527,56.332
2015,CANARGO ENERGY CORP,CANRQ,8.173,59.552,44.033,11.697,2.593,-46.581,-43.988,-36.824,0.374,7.457999999999999,-53.777,-231.519,0.379,7.209,220.3301,19.424,7.209,51.197
7004,CANO PETROLEUM INC,CFW,2.455,3.341,0.142,0.0,0.005,-0.3829999999999999,-0.3779999999999999,-0.134,0.0,0.324,-0.3829999999999999,-6.6160000000000005,0.013,0.008,42.4521,0.408,0.008,0.386
7005,CANO PETROLEUM INC,CFW,0.7559999999999999,17.578,4.822,0.0,0.495,-2.985,-2.49,0.66,0.0,1.154,-2.9730000000000003,-10.006,0.5760000000000001,5.482,77.4588,2.187,5.482,7.972
7006,CANO PETROLEUM INC,CFW,6.627999999999999,146.94899999999998,8.839,68.75,1.959,0.387,2.346,9.569,0.396,4.464,-1.844,-11.851,3.563,18.408,130.8353,106.313,18.408,16.062
7007,CANO PETROLEUM INC,CFW,7.612999999999999,201.469,13.351,33.5,4.446000000000001,-2.899,1.547,15.002,0.293,10.99,-0.789,-15.81,4.082,28.353,196.128,85.012,28.353,26.806
52,CAPCO ENERGY INC,CGYNQ,0.322,26.059,0.7340000000000001,0.089,0.207,-1.122,-0.915,0.611,0.0,2.591,-1.852,3.655,0.1,1.345,4.819,20.567,1.345,2.26
53,CAPCO ENERGY INC,CGYNQ,0.706,16.47,1.53,3.023,0.615,0.131,0.746,1.618,0.0,2.371,-1.948,1.477,0.4529999999999999,3.148,11.3732,12.595,3.148,2.402
54,CAPCO ENERGY INC,CGYNQ,3.833,18.1,2.987,2.031,0.809,0.193,1.002,2.268,0.0,3.903,0.725,2.202,1.463,5.255,17.9561,12.861,5.255,4.253
55,CAPCO ENERGY INC,CGYNQ,1.6769999999999998,30.881,3.088,2.144,1.339,-2.983,-1.644,0.484,0.0,4.329,-3.613,-1.411,0.6709999999999999,3.572,26.6986,11.572,3.572,5.216
4008,CARAUSTAR INDUSTRIES INC,CSARQ,408.977,859.132,699.554,492.866,28.493,12.104,40.597,162.86700000000002,70.959,161.84799999999998,-103.386,-83.714,91.117,862.421,250.1503,750.7360000000001,862.421,821.824
4009,CARAUSTAR INDUSTRIES INC,CSARQ,179.438,624.275,829.9110000000001,260.183,24.171,9.545,33.716,160.007,75.041,110.474,47.332,-32.734,85.749,989.918,235.2896,462.689,989.918,956.202
4010,CARAUSTAR INDUSTRIES INC,CSARQ,159.269,572.02,727.069,253.026,20.711,3.2460000000000004,23.957,127.15,65.41199999999999,102.88,-24.516,-56.106,74.311,854.2189999999999,91.0469,432.201,854.2189999999999,830.262
4011,CARAUSTAR INDUSTRIES INC,CSARQ,152.811,381.75,691.3539999999999,36.431,19.211,10.124,29.335,128.304,53.728,263.218,-98.712,-204.819,56.389,819.658,13.7793,389.728,819.658,790.323
2872,CATALINA LIGHTING INC,CALAQ,75.979,146.097,198.29,51.24,4.914,-8.427999999999999,-3.514,36.496,37.425,49.726000000000006,-18.347,6.149,27.761,234.786,10.3207,106.892,234.786,238.3
2873,CATALINA LIGHTING INC,CALAQ,76.642,131.214,173.123,32.414,3.842,10.609000000000002,14.451,47.143,34.511,48.169,0.8590000000000001,8.826,33.814,220.266,29.7877,85.542,220.266,205.815
2874,CATALINA LIGHTING INC,CALAQ,71.596,127.275,157.892,27.086,2.5,11.594,14.094,44.125,34.392,42.766000000000005,4.99,11.87,29.273000000000003,202.017,51.5589,78.26899999999998,202.017,187.923
2875,CATALINA LIGHTING INC,CALAQ,80.65,134.944,166.362,25.711,2.5,6.004,8.504,43.472,40.565,53.63399999999999,-5.955,6.582000000000001,32.251999999999995,209.834,40.0101,90.256,209.834,201.33
5392,CD&L INC,CDV.1,18.48,33.821,127.177,14.041,1.148,3.415,4.563,30.055,0.0,15.611,0.285,-8.829,15.119000000000002,157.232,4.5954,29.921,157.232,152.66899999999998
5393,CD&L INC,CDV.1,24.551,40.352,133.34799999999998,11.785,0.7559999999999999,3.843,4.599,32.735,0.0,22.744,1.683,-7.146,18.936,166.083,5.6677,34.769,166.083,161.484
5394,CD&L INC,CDV.1,27.019,42.742,160.27,9.812,1.051,5.297999999999999,6.349,37.454,0.0,18.956,1.5830000000000002,-5.563,21.767,197.724,16.2794,30.138,197.724,191.375
5395,CD&L INC,CDV.1,31.261,48.347,178.292,5.292000000000001,1.115,5.667000000000001,6.782,43.591,0.0,24.896,2.507,-3.056,26.58,221.883,26.0338,31.963,221.883,215.101
392,CHAD THERAPEUTICS INC,CHADQ,11.065,13.043,11.62,0.0,0.45,0.967,1.4169999999999998,9.921,4.989,1.89,1.001,-2.156,2.911,21.541,36.3456,1.89,21.541,20.124
