,company_name,tic,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses
7309,EAGLE BROADBAND INC,EAGB,5.61,21.764,3.741,1.443,2.09,-11.214,-9.124,0.2,0.7340000000000001,16.223,-26.933000000000003,-241.049,0.516,3.941,7.6186,19.901,3.941,13.065
725,EASTMAN KODAK CO,KODK,6053.0,13659.0,6988.0,1289.0,678.0,336.0,1014.0,3313.0,943.0,4446.0,676.0,6926.0,1939.0,10301.0,6298.56,10630.0,10301.0,9287.0
726,EASTMAN KODAK CO,KODK,5004.0,9179.0,6773.0,1252.0,494.0,43.0,537.0,2643.0,948.0,3462.0,-442.0,5130.0,1716.0,9416.0,1764.552,8218.0,9416.0,8879.0
727,EASTMAN KODAK CO,KODK,4303.0,7691.0,5396.0,1129.0,405.0,140.0,545.0,2210.0,679.0,2896.0,-210.0,3916.0,1395.0,7606.0,1133.6228,7724.0,7606.0,7061.0
728,EASTMAN KODAK CO,KODK,3799.0,6239.0,4846.0,1195.0,372.0,371.0,743.0,2341.0,696.0,2833.0,-687.0,2834.0,1259.0,7187.0,1441.2986,7314.0,7187.0,6444.0
729,EASTMAN KODAK CO,KODK,2703.0,4678.0,4839.0,1363.0,284.0,-534.0,-250.0,1183.0,607.0,2150.0,-764.0,1405.0,1103.0,6022.0,176.2613,7028.0,6022.0,6272.0
6945,EDGE PETROLEUM CORP,EPEXQ,25.825,191.95,9.408,20.0,21.829,23.821,45.65,55.097,0.521,16.869,15.129,23.345,19.627,64.505,241.0949,41.483,64.505,18.855
6946,EDGE PETROLEUM CORP,EPEXQ,36.701,343.38,17.209,85.0,40.077,51.56100000000001,91.638,103.974,1.44,26.164,33.358000000000004,53.74100000000001,27.08,121.183,428.8755,151.625,121.183,29.545
6947,EDGE PETROLEUM CORP,EPEXQ,31.94,321.657,115.388,129.0,60.891000000000005,-59.923,0.968,14.356,1.758,21.778,-41.261,14.193,19.955,129.744,318.1421,165.605,129.744,128.776
6948,EDGE PETROLEUM CORP,EPEXQ,53.984,774.505,30.196,260.0,91.718,21.974,113.692,130.704,1.682,51.722,6.572,12.654000000000002,36.305,160.9,169.2659,339.7290000000001,160.9,47.208
6949,EDGE PETROLEUM CORP,EPEXQ,48.71,357.597,389.427,0.0,88.34100000000001,-330.467,-242.126,-230.65,1.246,251.991,-332.89,-326.78,20.237,158.77700000000002,4.5846,260.10900000000004,158.77700000000002,400.903
4690,ELECTROGLAS INC,EGLSQ,60.207,110.672,37.748000000000005,33.63,6.999,-55.124,-48.125,7.218999999999999,14.383,16.761,-58.972,-106.518,12.029000000000002,44.967,78.2816,60.407,44.967,93.092
4691,ELECTROGLAS INC,EGLSQ,86.663,96.179,35.148,34.123000000000005,5.046,-10.566,-5.52,27.856,15.161,16.858,-6.372000000000001,-112.846,9.402,63.004,102.3012,51.517,63.004,68.524
4692,ELECTROGLAS INC,EGLSQ,51.45,61.846,29.794,8.33,2.22,-15.36,-13.14,14.523,19.389,18.632,-34.03,-159.29399999999998,12.619000000000002,44.317,91.3396,28.664,44.317,57.457
4693,ELECTROGLAS INC,EGLSQ,55.381,65.834,33.189,26.043000000000003,1.952,-18.183,-16.230999999999998,11.435,11.883,21.822,-18.783,-178.05200000000002,9.855,44.624,57.0949,50.331,44.624,60.855
4694,ELECTROGLAS INC,EGLSQ,35.889,43.361,29.527,23.61,1.908,-9.591,-7.683,15.894,5.533,13.390999999999998,-15.933,-193.985,11.063,45.42100000000001,49.8689,39.44300000000001,45.42100000000001,53.104
5015,EMAK WORLDWIDE INC,EMAKQ,49.98,67.744,162.761,0.0,2.165,1.047,3.212,60.636,11.246,37.46,-39.872,-8.261000000000001,29.375,223.397,39.3172,41.416,223.397,220.185
5016,EMAK WORLDWIDE INC,EMAKQ,44.441,62.37,135.773,0.0,1.685,-1.093,0.5920000000000001,45.624,6.386,34.478,-2.265,-9.614,24.327,181.397,34.5268,36.772,181.397,180.805
5017,EMAK WORLDWIDE INC,EMAKQ,36.943000000000005,51.443000000000005,121.254,0.0,1.596,-3.872,-2.276,42.92,7.315,30.535,-7.616,-17.18,24.477,164.174,5.6459,31.967,164.174,166.45
5018,EMAK WORLDWIDE INC,EMAKQ,31.016,48.385,112.594,0.0,1.6980000000000002,-0.124,1.574,37.784,5.291,24.412,-2.011,-19.13,18.396,150.378,1.4309,30.12,150.378,148.804
5019,EMAK WORLDWIDE INC,EMAKQ,27.941,41.344,99.142,0.0,1.883,1.786,3.669,32.829,3.044,18.272,2.222,-20.602,11.395,131.971,6.282,23.533,131.971,128.30200000000002
8680,EMERGE INTERACTIVE INC,EMRG,42.96,68.69800000000001,1181.4260000000002,0.537,15.708,-33.853,-18.145,13.877,6.872999999999999,25.034,-92.417,-157.928,12.896,1195.303,52.7568,25.571,1195.303,1213.448
8681,EMERGE INTERACTIVE INC,EMRG,8.495,14.059,12.681,0.1969999999999999,3.737,-13.982,-10.245,0.476,0.036,1.743,-30.574,-188.502,2.696,13.157,10.0828,1.94,13.157,23.402
8682,EMERGE INTERACTIVE INC,EMRG,3.05,7.158,0.322,0.0,2.4330000000000003,-9.448,-7.015,0.605,0.568,2.184,-9.727,-198.229,0.286,0.927,59.3021,3.786,0.927,7.942
8683,EMERGE INTERACTIVE INC,EMRG,7.191,10.004,0.367,0.0,1.806,-9.827,-8.021,0.789,0.381,1.87,-6.772,-205.001,0.245,1.156,75.374,3.289,1.156,9.177
8684,EMERGE INTERACTIVE INC,EMRG,3.779,5.402,1.001,0.0069999999999999,1.104,-7.671,-6.567,0.873,0.236,1.402,-7.387,-212.389,0.119,1.874,22.7471,1.94,1.874,8.441
4550,ENER1 INC,HEVVQ,0.691,7.167999999999999,26.119,20.548,0.391,-26.41,-26.019,-26.019,0.0,14.425999999999998,-41.305,-191.944,0.152,0.1,95.9905,35.69300000000001,0.1,26.119
4551,ENER1 INC,HEVVQ,25.63,31.301,19.443,13.288,0.53,-19.693,-19.163,-19.163,0.0,14.257,-51.71,-241.653,0.196,0.28,521.7752,29.75,0.28,19.443
4552,ENER1 INC,HEVVQ,32.611999999999995,141.731,38.733,5.771,2.02,-33.905,-31.885,-31.885,10.202,28.057,-52.46,-295.316,7.006,6.848,808.4791,35.31800000000001,6.848,38.733
4553,ENER1 INC,HEVVQ,36.767,174.407,28.145,7.367999999999999,7.667999999999999,-49.43600000000001,-41.768,6.655,10.415,40.486,-51.004,-336.645,6.35,34.8,788.5375,56.408,34.8,76.568
4554,ENER1 INC,HEVVQ,147.429,396.544,59.794,55.992,9.83,-52.202,-42.372,17.612000000000002,34.861999999999995,84.589,-68.801,-404.075,39.968,77.406,620.6883,189.468,77.406,119.778
755,ENERGY CONVERSION DEV,ENERQ,284.883,600.679,138.197,24.252,12.17,-36.8,-24.63,-24.63,38.692,42.94,-25.231,-329.052,36.497,113.567,1226.5435,75.172,113.567,138.197
756,ENERGY CONVERSION DEV,ENERQ,592.161,1041.967,227.493,337.62300000000005,21.917,6.4510000000000005,28.368,28.368,31.337,52.103,3.853,-327.265,53.525,255.861,3355.4066,400.055,255.861,227.493
757,ENERGY CONVERSION DEV,ENERQ,450.106,1069.178,257.574,337.662,33.515,25.204,58.719,58.719,74.266,59.687,12.456,-314.205,69.382,316.293,647.2776,407.05,316.293,257.574
758,ENERGY CONVERSION DEV,ENERQ,353.682,688.321,288.03700000000003,276.879,32.708,-66.329,-33.621,-33.621,61.495,77.29,-455.896,-776.084,72.021,254.416,199.014,390.322,254.416,288.03700000000003
759,ENERGY CONVERSION DEV,ENERQ,267.369,388.478,266.942,263.384,18.045,-52.441,-34.396,-34.396,68.499,70.497,-306.072,-1081.189,39.153,232.546,62.8551,363.429,232.546,266.942
2130,ENERGY FUTURE HOLDINGS CORP,0033A,5812.0,30891.0,7597.0,12215.0,858.0,1579.0,2437.0,2437.0,493.0,6621.0,-4197.0,-3340.0,1696.0,10034.0,6014.4743,25614.0,10034.0,7597.0
2131,ENERGY FUTURE HOLDINGS CORP,0033A,4257.0,31686.0,8176.0,13516.0,886.0,1946.0,2832.0,2832.0,599.0,4671.0,591.0,-2526.0,1369.0,11008.0,7682.5048,25654.0,11008.0,8176.0
2132,ENERGY FUTURE HOLDINGS CORP,0033A,2793.0,23241.0,6734.0,12412.0,760.0,1814.0,2574.0,2574.0,320.0,3716.0,-362.0,-2469.0,1274.0,9308.0,15484.9097,22564.0,9308.0,6734.0
2133,ENERGY FUTURE HOLDINGS CORP,0033A,4558.0,25539.0,6606.0,11332.0,776.0,3055.0,3831.0,3831.0,364.0,6350.0,1725.0,-1370.0,1328.0,10437.0,23631.7607,25064.0,10437.0,6606.0
2134,ENERGY FUTURE HOLDINGS CORP,0033A,2837.0,25922.0,5366.0,10631.0,830.0,4822.0,5652.0,5652.0,383.0,5107.0,2552.0,1031.0,959.0,11018.0,24895.6715,23782.0,11018.0,5366.0
9585,ENERGYTEC INC,EYTCQ,0.68,7.733,0.86,2.103,0.174,-0.247,-0.073,0.16,0.0,1.95,1.022,-0.006,0.505,1.02,5.7513,4.053,1.02,1.093
9586,ENERGYTEC INC,EYTCQ,1.888,12.38,1.525,2.052,0.33,-0.703,-0.373,0.284,0.0,3.873,1.7,0.77,0.687,1.809,36.2543,6.347,1.809,2.182
9587,ENERGYTEC INC,EYTCQ,8.821,28.61,3.149,0.978,0.418,-1.7990000000000002,-1.381,0.654,0.0,6.375,5.303999999999999,-1.342,2.241,3.803,143.6246,9.334,3.803,5.184
9588,ENERGYTEC INC,EYTCQ,9.51,51.685,12.268,0.519,0.765,-7.574,-6.809,-3.836,0.0,13.612,-0.4039999999999999,-1.745,5.473,8.432,179.6918,18.266,8.432,15.241
9589,ENERGYTEC INC,EYTCQ,4.678,42.283,10.501,3.633,1.027,-13.013,-11.986,-0.43,0.0,13.742,-10.761,-12.446,4.032,10.071,16.0487,19.373,10.071,22.057
1980,ENESCO GROUP INC,ENCZQ,138.625,219.551,147.159,0.0,7.021,2.426,9.447,121.82,56.437,84.236,1.111,333.004,58.582,268.97900000000004,86.7447,93.174,268.97900000000004,259.532
1981,ENESCO GROUP INC,ENCZQ,130.17600000000002,179.785,141.68200000000002,0.0,5.013999999999999,14.116,19.13,112.106,48.334,54.077,-8.357999999999999,327.656,54.347,253.788,98.4757,57.872,253.788,234.658
1982,ENESCO GROUP INC,ENCZQ,145.915,202.468,131.608,0.009,5.236000000000001,15.916,21.152,117.451,60.82,51.56399999999999,17.282,351.39,65.19,249.05900000000003,146.1725,55.115,249.05900000000003,227.907
1983,ENESCO GROUP INC,ENCZQ,154.773,193.883,155.312,0.0,7.111000000000001,-19.708,-12.597,113.655,65.37100000000001,74.778,-45.188,310.61400000000003,70.52600000000001,268.967,117.6206,84.616,268.967,281.564
1984,ENESCO GROUP INC,ENCZQ,100.116,130.191,146.167,0.0,7.768,-35.866,-28.098000000000003,98.267,40.659,76.084,-54.025,252.875,42.285,244.43400000000003,27.4528,77.365,244.43400000000003,272.532
5780,ENTRADA NETWORKS INC,ESAN,19.56,22.012,17.965,0.131,0.855,-8.286,-7.431,7.692,4.636,11.745,-21.129,-41.597,4.373,25.657,41.2238,11.876,25.657,33.088
5781,ENTRADA NETWORKS INC,ESAN,7.601,9.439,5.057,0.027,2.7,-10.207,-7.507000000000001,8.206,4.099,6.174,-7.249,-48.846,1.977,13.263,1.3896,6.2010000000000005,13.263,20.77
5782,ENTRADA NETWORKS INC,ESAN,6.267,7.671,6.509,0.0,0.606,1.895,2.501,7.122000000000001,3.576,2.761,1.742,-47.104,1.329,13.630999999999998,2.5874,2.761,13.630999999999998,11.13
5783,ENTRADA NETWORKS INC,ESAN,3.277,3.906,4.372,0.0,0.486,-2.041,-1.555,1.849,2.294,1.107,-1.984,-49.088,0.561,6.221,2.5646,1.107,6.221,7.776
5784,ENTRADA NETWORKS INC,ESAN,4.302,5.956,2.085,0.0,0.369,-2.48,-2.111,2.039,2.154,4.438,-3.852,-52.994,0.596,4.124,2.1482,4.438,4.124,6.235
3735,ENVIRONMENTAL ELEMENTS CORP,EECPQ,26.306,32.395,49.81100000000001,8.187000000000001,0.867,-1.723,-0.856,5.782,15.152,20.481,-4.496,-25.155,8.876,55.593,15.5728,29.168000000000006,55.593,56.449
3736,ENVIRONMENTAL ELEMENTS CORP,EECPQ,24.19,29.689,59.698,8.986,0.83,-4.995,-4.165,1.123,14.734000000000002,23.071,-6.26,-31.496,8.013,60.821000000000005,14.342,32.721,60.821000000000005,64.986
3737,ENVIRONMENTAL ELEMENTS CORP,EECPQ,20.506,27.72,62.558,9.514,1.021,2.289,3.31,9.378,8.533,19.016,1.476,-30.152,10.382,71.936,35.2637,29.226,71.936,68.626
3738,ENVIRONMENTAL ELEMENTS CORP,EECPQ,18.484,23.32,41.078,1.54,0.659,-3.144,-2.485,2.64,8.609,28.13,-3.686,-39.62,8.773,43.718,15.9476,34.194,43.718,46.203
3739,ENVIRONMENTAL ELEMENTS CORP,EECPQ,8.454,9.041,26.253,0.0,0.537,-2.17,-1.633,1.243,2.022,15.285,-0.5329999999999999,-39.711,5.811,27.496,0.9468,20.006,27.496,29.129
9290,EPL OIL & GAS INC,EPL,162.66899999999998,647.678,49.88,150.109,92.353,86.068,178.421,245.33,0.0,82.499,46.416,42.096,64.941,295.21,671.7073,332.629,295.21,116.789
9291,EPL OIL & GAS INC,EPL,143.179,931.285,61.854,235.0,121.556,111.395,232.951,341.093,0.0,146.881,73.095,102.747,127.629,402.947,827.8893,536.692,402.947,169.99599999999998
9292,EPL OIL & GAS INC,EPL,140.572,1003.845,83.06200000000001,317.0,282.842,-21.712,261.13,366.48800000000006,0.0,181.904,-50.4,63.972,132.401,449.55,952.9172,631.575,449.55,188.42
9293,EPL OIL & GAS INC,EPL,66.508,814.8560000000001,82.26,484.501,289.454,-79.786,209.668,372.389,0.0,128.048,-79.955,-14.989,52.139,454.649,374.8612,712.8860000000002,454.649,244.981
9294,EPL OIL & GAS INC,EPL,45.422,766.7660000000001,77.867,0.0,239.786,-35.306,204.48,278.385,0.0,620.78,-52.212,-67.20100000000001,33.494,356.25199999999995,43.3121,709.6469999999998,356.25199999999995,151.77200000000002
4830,EPOCH BIOSCIENCES INC,EBIO.1,1.827,2.266,3.85,0.0,0.11,-3.779,-3.669,-3.669,0.0,0.774,-4.7,-61.533,0.02,0.181,62.9915,2.091,0.181,3.85
4831,EPOCH BIOSCIENCES INC,EBIO.1,12.738,20.935,6.936,0.019,0.239,-5.808,-5.569,-5.569,0.077,2.815,-4.895,-66.428,0.198,1.367,163.8591,4.875,1.367,6.936
4832,EPOCH BIOSCIENCES INC,EBIO.1,8.437999999999999,17.305999999999997,1.925,0.005,1.167,-5.006,-3.839,5.596,0.158,2.192,-4.5760000000000005,-71.00399999999999,0.354,7.521,64.13,5.3660000000000005,7.521,11.36
4833,EPOCH BIOSCIENCES INC,EBIO.1,6.349,15.056,2.963,0.512,1.181,-3.318,-2.137,8.263,0.461,3.193,-3.216,-74.22,2.031,11.226,38.526,6.275,11.226,13.363
4834,EPOCH BIOSCIENCES INC,EBIO.1,6.072,10.173,1.23,0.359,0.968,-1.6980000000000002,-0.73,7.631,0.098,2.4290000000000003,-4.692,-78.91199999999999,1.342,8.861,59.3719,5.631,8.861,9.591
9285,EVERGREEN SOLAR INC,ESLRQ,81.994,207.251,81.893,90.0,9.311,-28.338,-19.027,21.253,4.767,24.404,-26.669,-118.887,25.953000000000003,103.146,515.2596,114.404,103.146,122.173
9286,EVERGREEN SOLAR INC,ESLRQ,182.19,553.255,45.42,90.0,7.417999999999999,-25.578000000000003,-18.16,24.446,8.094,69.962,-16.602,-129.425,25.664,69.866,1765.9093,159.96200000000005,69.866,88.02600000000001
9287,EVERGREEN SOLAR INC,ESLRQ,257.309,1001.761,74.917,373.75,18.156,-57.644,-39.488,37.042,23.5,100.517,-84.935,-219.585,38.881,111.959,525.9513,482.082,111.959,151.447
9288,EVERGREEN SOLAR INC,ESLRQ,237.857,824.309,207.398,357.42800000000005,46.086000000000006,-36.061,10.025,64.45,34.89,65.623,-265.208,-488.901,53.303,271.848,313.7931,428.666,271.848,261.823
9289,EVERGREEN SOLAR INC,ESLRQ,217.18400000000003,424.47,256.381,427.04,63.048,-55.038,8.01,82.404,54.941,57.355,-465.437,-1096.1760000000002,76.484,338.785,121.6861,485.599,338.785,330.775
6355,EXELED HOLDINGS INC,ELED,23.532,42.941,20.954,5.21,3.4610000000000003,-17.183,-13.722,24.002,3.401,7.281000000000001,-22.755,-19.027,3.605,44.956,53.516000000000005,13.341,44.956,58.678
6356,EXELED HOLDINGS INC,ELED,11.873,22.18,10.464,4.48,3.363,-10.132,-6.769,12.949000000000002,1.246,5.582999999999999,-17.24,-36.286,4.045,23.413,3.1494,10.063,23.413,30.182
6357,EXELED HOLDINGS INC,ELED,14.84,26.309,12.598,3.749,1.341,2.594,3.935,15.505999999999998,2.296,8.461,1.52,-34.773,3.621,28.104,24.6473,12.21,28.104,24.169
6358,EXELED HOLDINGS INC,ELED,18.28,46.138000000000005,24.443,6.2620000000000005,2.023,-0.31,1.713,21.74,6.01,15.502,-0.026,-34.806,7.881,46.183,67.108,21.764,46.183,44.47
6359,EXELED HOLDINGS INC,ELED,19.905,42.328,34.556999999999995,5.197,3.965,-10.437,-6.472,18.735,5.256,20.792,-37.452,-72.271,10.068,53.292,27.6984,26.556,53.292,59.764
5895,EXTENDED STAY AMERICA -OLD,ESA.,54.433,1927.249,222.461,853.0,60.198,135.003,195.201,195.201,0.0,81.492,47.225,85.906,6.093999999999999,417.662,725.9773,1011.659,417.662,222.461
5896,EXTENDED STAY AMERICA -OLD,ESA.,68.298,2121.6020000000003,258.933,947.0,66.26899999999999,192.831,259.1,259.1,0.0,88.745,70.017,155.923,9.152,518.033,1226.7767,1138.969,518.033,258.933
5897,EXTENDED STAY AMERICA -OLD,ESA.,69.298,2371.871,277.683,1132.25,72.141,191.711,263.85200000000003,263.85200000000003,0.0,105.086,57.444,213.367,6.385,541.535,1528.9392,1364.088,541.535,277.683
5898,EXTENDED STAY AMERICA -OLD,ESA.,44.568000000000005,2458.72,252.427,1143.565,78.815,167.835,246.65,295.483,0.0,94.941,57.105,270.472,5.996,547.91,1385.3643,1385.552,547.91,301.26
5899,EXTENDED STAY AMERICA -OLD,ESA.,50.578,2511.962,273.633,1097.817,80.433,144.416,224.849,276.087,0.0,99.344,40.356,306.943,5.814,549.72,1410.4099,1363.144,549.72,324.871
5530,EZENIA INC,EZEN,20.058,20.449,4.425,0.0,0.105,2.899,3.004,8.767000000000001,0.0,8.548,3.918,-49.75899999999999,3.58,13.192,29.7415,8.548,13.192,10.188
5531,EZENIA INC,EZEN,13.598,14.165,3.865,0.0,0.191,-2.745,-2.5540000000000003,5.122999999999999,0.0,6.375,-4.547,-54.306,2.479,8.988,9.9287,6.392,8.988,11.542
5532,EZENIA INC,EZEN,8.856,9.114,2.575,0.0,0.182,-2.907,-2.725,4.1080000000000005,0.0,3.694,-3.069,-57.375,0.7709999999999999,6.683,0.8941,3.694,6.683,9.408
5533,EZENIA INC,EZEN,5.92,6.068,1.347,0.0,0.153,-3.518,-3.365,2.185,0.0,3.199,-3.427,-60.802,0.129,3.532,1.4658,3.202,3.532,6.897
5534,EZENIA INC,EZEN,4.364,4.564,1.017,0.0,0.098,-2.793,-2.695,1.664,0.0,3.464,-2.822,-63.624,0.374,2.681,1.3261,3.952,2.681,5.376
210,FAIRCHILD CORP  -CL A,FCHDQ,106.804,390.549,54.911,2.815,5.546,-20.182,-14.636,22.608,25.739,57.037,-53.192,-20.257,16.327,77.51899999999999,101.4956,252.733,77.51899999999999,92.155
211,FAIRCHILD CORP  -CL A,FCHDQ,164.91099999999997,528.104,204.42,115.354,9.254,-16.924,-7.67,133.92600000000002,97.859,93.638,3.361,-19.132,28.834,338.346,100.2721,388.69,338.346,346.016
212,FAIRCHILD CORP  -CL A,FCHDQ,146.528,447.06,214.457,101.303,11.025,-30.564,-19.539,137.96,90.856,82.415,-21.284,-49.388000000000005,18.535,352.417,58.5243,337.1430000000001,352.417,371.956
213,FAIRCHILD CORP  -CL A,FCHDQ,199.493,415.129,178.96900000000002,65.45,7.523,-37.965,-30.442,130.622,106.718,101.708,-37.299,-70.508,16.927,309.591,65.5876,326.111,309.591,340.033
214,FAIRCHILD CORP  -CL A,FCHDQ,207.229,357.35400000000004,205.114,25.767,9.006,-59.562,-50.556,150.844,118.205,140.459,-0.341,-66.668,16.566,355.958,50.452,264.469,355.958,406.514
805,FALCON PRODUCTS INC,FCPR,104.769,292.206,154.488,162.063,6.004,22.714,28.718000000000004,68.007,49.078,57.97,0.584,37.182,47.733,222.495,75.6875,222.11900000000003,222.495,193.777
806,FALCON PRODUCTS INC,FCPR,96.887,279.025,218.736,145.94,9.818,33.391,43.209,96.996,49.867,53.566,9.196,41.584,40.113,315.732,69.77600000000001,203.538,315.732,272.523
807,FALCON PRODUCTS INC,FCPR,93.139,267.467,225.678,136.461,11.594,20.672,32.266,88.43799999999999,49.224,60.867,-10.771,25.935,35.268,314.116,48.389,206.749,314.116,281.85
808,FALCON PRODUCTS INC,FCPR,100.746,273.577,207.102,135.226,5.3,18.988,24.288,70.435,57.117,61.787,0.6920000000000001,25.375,32.942,277.53700000000003,35.3409,211.841,277.53700000000003,253.249
809,FALCON PRODUCTS INC,FCPR,101.102,266.54,195.187,161.485,5.4,6.638999999999999,12.039,56.615,62.525,53.603,-22.516,1.503,31.877,251.802,52.1884,227.134,251.802,239.763
5270,FEATHERLITE INC,FTHR,99.678,123.959,208.776,29.641,2.9730000000000003,4.138,7.111000000000001,33.71,88.391,69.709,-9.864,3.355,6.356,242.486,10.0067,99.947,242.486,235.375
5271,FEATHERLITE INC,FTHR,76.195,97.171,187.105,7.386,2.28,1.5719999999999998,3.852,25.681,66.215,74.554,-8.847000000000001,-5.516,7.756,212.786,6.7311,82.03,212.786,208.93400000000003
5272,FEATHERLITE INC,FTHR,70.933,92.271,165.153,9.4,2.135,5.591,7.726,28.013,61.459,64.84100000000001,2.695,-2.797,7.246,193.166,18.7555,74.316,193.166,185.44
5273,FEATHERLITE INC,FTHR,65.97800000000001,86.6,154.22299999999998,18.418,2.536,2.6,5.136,25.751,57.488,47.83,0.705,-2.092,6.816,179.97400000000002,25.186,66.308,179.97400000000002,174.838
5274,FEATHERLITE INC,FTHR,71.958,92.213,180.33900000000003,15.335,2.339,8.44,10.779000000000002,36.022,63.399,50.127,4.89,2.798,5.278,216.361,37.6636,66.847,216.361,205.582
815,FEDDERS CORP,FJCC,166.91099999999997,366.128,275.472,163.769,14.83,20.292,35.122,98.23,48.58,98.133,8.009,46.239,31.768,373.702,81.46,284.127,373.702,338.58
816,FEDDERS CORP,FJCC,212.709,392.929,319.54200000000003,159.392,9.293,30.964,40.257,102.161,78.94800000000001,122.988,-3.11,37.934,51.283,421.703,114.0101,313.4170000000001,421.703,381.446
817,FEDDERS CORP,FJCC,203.782,402.197,341.851,160.886,10.91,-14.567,-3.657,71.165,132.92,148.545,-26.107,-10.852,31.177,413.016,110.41,339.23,413.016,416.673
818,FEDDERS CORP,FJCC,141.945,331.05400000000003,245.287,158.113,11.443,-30.063,-18.62,52.429,74.313,143.69,-62.081,-76.327,46.603,297.716,52.9536,326.755,297.716,316.336
819,FEDDERS CORP,FJCC,86.21600000000001,181.36,234.426,177.479,7.947999999999999,-22.295,-14.347,44.82899999999999,41.473,102.145,-124.624,-204.299,38.367,279.255,32.622,297.875,279.255,293.60200000000003
3575,FIBROCELL SCIENCE INC,FCSC,119.787,128.121,5.091,90.0,1.3030000000000002,-21.296,-19.993,-0.912,1.011,8.725,-21.474,-55.01,1.868,4.178999999999999,237.6347,99.136,4.178999999999999,24.172
3576,FIBROCELL SCIENCE INC,FCSC,69.263,90.18,7.548999999999999,90.0,1.7009999999999998,-34.948,-33.247,1.205,0.395,8.132,-35.778,-92.036,0.953,8.754,55.981,98.277,8.754,42.001000000000005
3577,FIBROCELL SCIENCE INC,FCSC,35.13,57.287,4.938,90.0,2.202,-32.597,-30.395,1.155,0.276,5.642,-35.821,-127.2,0.442,6.093,88.9636,96.806,6.093,36.488
3578,FIBROCELL SCIENCE INC,FCSC,18.776,39.491,26.58,90.0,1.505,-26.684,-25.179,-25.179,0.669,4.97,-35.573,-161.928,0.349,1.401,94.4764,96.284,1.401,26.58
3579,FIBROCELL SCIENCE INC,FCSC,5.053,5.053,17.898,0.0,1.3769999999999998,-18.17,-16.793,-16.793,0.467,92.353,-31.411,-194.057,0.3389999999999999,1.105,7.1514,93.524,1.105,17.898
5500,FINLAY ENTERPRISES INC,FNLYQ,404.28,560.908,454.391,200.0,17.319000000000003,55.711000000000006,73.03,469.215,278.589,170.07,16.025,107.92,58.29,923.606,150.6556,391.727,923.606,850.576
5501,FINLAY ENTERPRISES INC,FNLYQ,446.417,521.482,499.099,200.0,16.525,55.097,71.622,491.035,331.75699999999995,194.061,-55.736,52.66,82.23700000000001,990.134,82.0538,405.197,990.134,918.512
5502,FINLAY ENTERPRISES INC,FNLYQ,465.835,537.354,402.915,200.0,15.137,12.482,27.619,358.88,430.479,206.362,4.408,56.70399999999999,28.585,761.795,83.0011,415.125,761.795,734.176
5503,FINLAY ENTERPRISES INC,FNLYQ,639.465,737.0880000000001,455.664,200.0,15.545,17.428,32.973,380.228,611.488,416.709,-10.049,45.632,15.383,835.8919999999999,17.9634,623.58,835.8919999999999,802.919
5504,FINLAY ENTERPRISES INC,FNLYQ,488.782,567.629,460.134,232.947,15.911,-67.832,-51.92100000000001,294.171,442.73800000000006,322.555,-107.33,-61.698,38.813,754.305,0.2339999999999999,560.706,754.305,806.2260000000001
4020,FISCHER IMAGING CORP,FIMG,38.018,42.805,22.458,0.925,1.319,3.599,4.918,25.775,19.683,9.581,3.281,-16.59,16.79,48.233,110.4911,10.505999999999998,48.233,43.315
4021,FISCHER IMAGING CORP,FIMG,35.454,41.07899999999999,38.884,1.181,1.183,-15.194,-14.011,6.226,17.953,12.255,9.72,-21.731,8.685,45.11,55.9351,13.586,45.11,59.121
4022,FISCHER IMAGING CORP,FIMG,27.836,32.348,37.585,0.223,1.153,-15.36,-14.207,8.577,14.918,18.431,-14.413,-36.362,9.371,46.162,41.5986,19.273,46.162,60.369
4023,FISCHER IMAGING CORP,FIMG,26.524,31.374,49.973,1.454,1.198,-12.048,-10.85,14.067,16.034000000000002,22.355,-6.921,-42.901,7.286,64.04,36.5586,24.781,64.04,74.89
4024,FISCHER IMAGING CORP,FIMG,14.159,14.698,48.32,0.0,1.328,-23.135,-21.807,-1.052,4.329,9.686,-1.607,-44.537,4.026,47.268,0.7519,9.686,47.268,69.075
835,FLEETWOOD ENTERPRISES INC,FLTWQ,648.479,1075.7089999999998,2114.003,374.95,23.774,36.723,60.497,493.985,262.81,372.088,-22.261,-195.9,184.687,2607.988,755.0875,829.427,2607.988,2547.491
836,FLEETWOOD ENTERPRISES INC,FLTWQ,670.3380000000001,1010.247,1957.324,319.088,22.158,-24.957,-2.799,417.388,233.591,494.717,-161.459,-355.369,164.609,2374.712,428.1685,884.791,2374.712,2377.511
837,FLEETWOOD ENTERPRISES INC,FLTWQ,513.932,862.035,1986.502,333.341,23.206,35.559,58.765,445.898,177.832,287.872,-28.437,-381.839,154.493,2432.4,600.4532,691.09,2432.4,2373.635
838,FLEETWOOD ENTERPRISES INC,FLTWQ,393.837,703.171,1707.953,277.65,22.583,-54.514,-31.931,299.969,174.91,255.318,-89.961,-473.132,123.535,2007.922,534.0446,619.018,2007.922,2039.853
